gene	SRR14872404	SRR14872403	SRR14872402	SRR14872401
ENSG00000114850	12.634387631029249	12.641559996809162	12.620262444468946	12.623778588722512
ENSG00000114853	8.639308145796662	8.71243985174021	8.532963270037687	8.490571253256071
ENSG00000114857	11.453590386713042	11.477778294380425	11.398761979986768	11.529766694449453
ENSG00000114859	10.782449363394994	10.877501683534472	10.766836289763162	10.755243465649691
ENSG00000114861	10.532688634897248	10.556466401411134	10.632084119566716	10.61011623696178
ENSG00000114867	13.30133327140444	13.34477994718758	13.114584156660873	13.105617768238426
ENSG00000114902	10.299527622075257	10.240213938124722	10.195851351690932	10.228728415727351
ENSG00000114904	9.944735747491993	9.989888702978854	10.036089912110324	9.932823101845763
ENSG00000114923	8.494785868752862	8.491345049512809	8.423463360905014	8.463162719817065
ENSG00000114933	10.51165682685341	10.53228033355993	10.441551223249476	10.581867712153178
ENSG00000114942	14.002541806230811	13.925318249632225	13.896288666104649	13.902402725422863
ENSG00000114948	10.645332539551156	10.65640613781348	10.358075477326318	10.387260008325043
ENSG00000114956	11.195359257393799	11.126227653516473	10.940917573444777	11.037146937432334
ENSG00000114978	12.005969410963512	12.018503025255676	11.77775426210353	11.8384588172064
ENSG00000114982	11.300853921476596	11.392091712605241	11.308210189802978	11.259348046739316
ENSG00000114988	9.751620965148005	9.687742513186429	9.733208661204936	9.674709646703636
ENSG00000114993	9.462876610365283	9.411494849588479	9.433629364232585	9.403716855483014
ENSG00000114999	11.440550838470363	11.397931374848591	11.348673126128512	11.319942937380155
ENSG00000115020	10.983794264141826	10.96773341395294	10.68789506020333	10.781072193045443
ENSG00000115041	8.552388637066343	8.582447013964343	8.356291862220369	8.399441326299053
ENSG00000115042	9.6123608070459845	9.539873518883502	9.667833248098663	9.674709646703636
ENSG00000115053	14.589122172129263	14.602105547739068	14.515951563878462	14.586697947895251
ENSG00000115073	10.278207893339678	10.293363867765537	10.430989028920267	10.531513116775969
ENSG00000115084	10.56414137574335	10.547807472747005	10.475849345664704	10.486424785969922
ENSG00000115085	7.6678119417837465	7.700000670427692	7.797880309868361	7.5167328436379925
ENSG00000115091	11.954913085533438	11.930640817340128	12.103023419867236	12.163123511507498
ENSG00000115107	10.300702466137777	10.369993282333533	10.23548556521226	10.222583862595684
ENSG00000115109	10.576720012696432	10.603620929881272	10.727918287329198	10.814522794183762
ENSG00000115128	11.793958115063333	11.64676864217036	11.663697677075456	11.733619071660128
ENSG00000115129	10.071210183931658	9.965073515121587	9.820595129799656	9.920577533680664
ENSG00000115137	9.979337806444683	10.040982644757284	9.89005369420115	9.789836385771792
ENSG00000115145	9.995578254294966	10.005706183702836	10.171766170919227	10.2662249914542
ENSG00000115155	7.755446628273928	7.8156741231075335	7.797880309868361	7.729340256991707
ENSG00000115159	7.885960160273575	7.850810688977711	7.8688531407828854	7.884317902005807
ENSG00000115163	9.938626246314769	9.875218326592167	10.05850379945133	10.071710711960225
