gene	SRR12038086	SRR12038085	SRR12038084	SRR12038083	SRR12038082	SRR12038081
AluSx1	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
AluSx3	4.043398190703777	3.6682201563021417	3.981097507064892	3.2241467368482084	3.2241467368482084	3.6713602061493966
AluSx4	3.2241467368482084	3.849730899615464	3.664491275322308	3.7130338397680114	3.950881889211195	3.9927271037993166
AluSz	3.2241467368482084	3.2241467368482084	3.664491275322308	3.2241467368482084	3.2241467368482084	3.2241467368482084
AluSz6	4.1660791228082825	4.102189544780173	3.981097507064892	3.2241467368482084	3.2241467368482084	3.2241467368482084
AluYa1	3.701344318980596	3.2241467368482084	3.664491275322308	3.2241467368482084	3.2241467368482084	3.2241467368482084
AluYa8	3.2241467368482084	3.849730899615464	3.2241467368482084	3.2241467368482084	3.7407126788511715	3.2241467368482084
AluYb10	3.2241467368482084	3.6682201563021417	3.2241467368482084	3.7130338397680114	3.2241467368482084	3.2241467368482084
AluYb3a1	3.2241467368482084	3.849730899615464	3.981097507064892	3.2241467368482084	3.2241467368482084	3.2241467368482084
AluYb3a2	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.6713602061493966
AluYb8	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.6713602061493966
AluYb9	3.701344318980596	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
AluYbc3a	3.8959991907440372	4.102189544780173	3.664491275322308	3.912307852293307	3.7407126788511715	3.2241467368482084
AluYd2	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.9927271037993166
AluYd3a1	3.2241467368482084	3.849730899615464	3.844517402514175	4.1885492656042205	3.2241467368482084	3.6713602061493966
AluYd8	3.2241467368482084	3.6682201563021417	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
AluYe2	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.950881889211195	3.2241467368482084
AluYe5	3.2241467368482084	3.2241467368482084	3.2241467368482084	4.06310999297649	3.2241467368482084	3.6713602061493966
AluYf1	3.2241467368482084	3.6682201563021417	3.2241467368482084	3.7130338397680114	3.7407126788511715	3.2241467368482084
AluYf5	3.701344318980596	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
AluYg6	3.8959991907440372	3.6682201563021417	3.844517402514175	3.2241467368482084	3.950881889211195	3.2241467368482084
AluYh9	4.368163258223624	4.448102740814242	4.943261302196334	4.06310999297649	4.4582660306665245	4.526492602818942
AluYk12	3.2241467368482084	3.2241467368482084	3.664491275322308	3.2241467368482084	3.2241467368482084	3.8541203672134734
AluYk13	3.2241467368482084	4.20221164716942	4.438318127683005	3.912307852293307	3.2241467368482084	3.2241467368482084
ERVL	5.071783367490611	5.044323342851359	4.848975540527695	4.640292642361338	4.8578671254477985	4.526492602818942
ERVL-B4	4.454803246667941	4.20221164716942	4.094977749089704	4.06310999297649	3.2241467368482084	3.8541203672134734
ERVL-E	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.9927271037993166
