gene	SRR14575429	SRR14575428	SRR14575427	SRR14575426	SRR14575425	SRR14575424
LTR12E	7.9758659699225065	8.022192121537184	7.943445598858083	8.056575288779767	8.090727148936088	7.998352778769204
LTR12F	6.984351381536371	7.127934100780834	7.030520140675573	6.986456978463581	6.850198869359269	6.983612199831123
LTR13	8.01835414358261	7.727193654760215	7.8123041345594535	7.769074325593736	7.8259066261859616	7.887052444282982
LTR13A	8.004400342325603	7.833963855900851	7.943445598858083	8.01445277868203	7.989313553326233	7.991332368883492
LTR14	7.204370902769767	7.266004667392895	7.231853232857734	7.122412404496946	6.984236802882152	6.983612199831123
LTR14A	7.367185912495828	7.329782360531799	7.357932166382249	7.183345089945956	7.415455695581502	7.148096944016922
LTR14B	7.039850944842822	6.850198869359269	7.070974718540387	7.1544304999500055	7.1179865730885385	7.148096944016922
LTR14C	7.27306387366209	7.160596989525743	7.252368566998953	7.042825449468228	7.082192848388501	7.038806704284679
LTR17	7.415933137923878	7.329782360531799	7.55359887878417	7.408719885146103	7.383501848181827	7.485118468977981
LTR19A	6.850198869359269	6.850198869359269	7.070974718540387	6.850198869359269	6.850198869359269	6.850198869359269
LTR19B	6.850198869359269	6.850198869359269	6.97774673354791	6.850198869359269	6.850198869359269	6.983612199831123
LTR1A2	7.082390877805826	7.046738720071724	7.2101419263366155	7.086029908595956	7.1179865730885385	7.0811133171377465
LTR1B	6.984351381536371	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269
LTR1F	6.850198869359269	6.850198869359269	6.850198869359269	6.986456978463581	6.850198869359269	6.850198869359269
LTR1F1	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269
LTR1F2	6.850198869359269	6.850198869359269	7.030520140675573	6.850198869359269	6.850198869359269	6.850198869359269
LTR21A	7.204370902769767	7.127934100780834	7.162119920948634	7.470065088178725	7.611597899344606	7.412852759374516
LTR21B	6.850198869359269	6.850198869359269	7.030520140675573	6.850198869359269	7.039689080609484	6.983612199831123
LTR22	6.984351381536371	6.850198869359269	7.030520140675573	6.850198869359269	6.850198869359269	7.0811133171377465
LTR22A	6.850198869359269	7.046738720071724	6.97774673354791	6.986456978463581	6.984236802882152	6.983612199831123
LTR22B2	7.204370902769767	7.190092548198117	7.2101419263366155	7.1544304999500055	6.984236802882152	7.148096944016922
LTR22C0	6.984351381536371	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269
LTR24C	6.850198869359269	6.98922722063518	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269
LTR27B	6.984351381536371	6.98922722063518	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269
LTR28	6.984351381536371	6.98922722063518	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269
LTR28C	7.27306387366209	6.850198869359269	7.105046210524396	7.042825449468228	6.984236802882152	6.850198869359269
LTR2B	7.039850944842822	7.046738720071724	6.97774673354791	7.042825449468228	6.850198869359269	7.116741366756975
LTR2C	6.850198869359269	7.090817243087186	6.97774673354791	6.986456978463581	6.984236802882152	6.983612199831123
LTR3	6.850198869359269	6.850198869359269	6.97774673354791	6.850198869359269	7.039689080609484	6.850198869359269
LTR30	7.367185912495828	7.2883296673046205	7.325443031493446	7.300454322693146	7.039689080609484	7.226614629374506
LTR3A	7.178215492601538	7.266004667392895	7.162119920948634	7.257768462568318	7.149487645910661	7.038806704284679
LTR3B	6.850198869359269	6.850198869359269	6.97774673354791	6.850198869359269	6.850198869359269	6.850198869359269
LTR4	7.149742753544907	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269
LTR43_I	6.984351381536371	6.850198869359269	7.030520140675573	7.1544304999500055	6.850198869359269	7.038806704284679
LTR45C	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269	6.984236802882152	6.850198869359269
LTR46	6.850198869359269	6.850198869359269	6.850198869359269	6.986456978463581	6.984236802882152	6.850198869359269
LTR49	6.850198869359269	6.850198869359269	6.850198869359269	6.986456978463581	6.850198869359269	6.850198869359269
LTR5A	7.082390877805826	6.850198869359269	6.97774673354791	6.850198869359269	7.039689080609484	6.850198869359269
LTR5B	7.178215492601538	7.046738720071724	7.070974718540387	7.086029908595956	7.082192848388501	7.0811133171377465
LTR61	6.984351381536371	7.190092548198117	6.97774673354791	7.122412404496946	7.204069698713987	7.148096944016922
LTR62	6.984351381536371	7.046738720071724	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269
LTR66	7.4001866728671155	7.2171854172300325	7.444436631945632	7.183345089945956	7.312703798762521	7.24930760791411
LTR6A	7.228689817282247	7.2171854172300325	7.162119920948634	7.183345089945956	7.1179865730885385	7.17641451419696
LTR6B	7.118214992634967	7.046738720071724	7.341966281683216	7.086029908595956	7.039689080609484	7.038806704284679
LTR70	7.293546169740145	7.127934100780834	7.308302041776802	7.122412404496946	7.272705010250504	7.226614629374506
LTR71A	6.850198869359269	6.850198869359269	7.030520140675573	6.986456978463581	6.850198869359269	6.850198869359269
LTR71B	7.039850944842822	6.98922722063518	6.97774673354791	7.1544304999500055	6.850198869359269	6.983612199831123
LTR76	7.228689817282247	7.2171854172300325	7.105046210524396	7.122412404496946	6.984236802882152	7.0811133171377465
