gene	SRR14867940	SRR14867939	SRR14867938	SRR14867937	SRR14867936	SRR14867935
ENSG00000182704	11.010945268614384	11.081864364052846	11.084571408198608	11.029795377058306	11.027344811793439	11.04702902652184
ENSG00000182712	8.99170971378299	8.75345977899513	8.814600934809976	8.849398499378735	8.673500009528318	8.734580079800349
ENSG00000182718	14.925550297660244	15.021593903175336	14.994430433146272	14.993282318642498	15.042854626553769	15.206803009089311
ENSG00000182732	8.446288223812205	8.481088651981848	8.448426439186878	8.480625902632596	8.411206625077906	8.376169734425659
ENSG00000182742	7.716364477192836	7.6410106824543735	7.627957085403028	7.617662930115644	7.642028373659227	7.61148717405923
ENSG00000182749	8.689666054505258	8.647156380715575	8.69404846399102	8.756004242889285	8.708392922431019	8.654884406503152
ENSG00000182752	10.936728977149142	10.864518207630189	10.907728140230413	10.736502270668256	10.614038898668872	10.418307214551561
ENSG00000182759	8.231969993466214	8.12408600770128	8.127976981915337	7.9852388343564025	7.923820014321841	8.06255602117147
ENSG00000182768	11.450904951198622	11.542660577333903	11.51697306479112	11.457557700533059	11.498053445887923	11.614938031756914
ENSG00000182771	8.322066119696238	8.461698972273405	8.545444973912426	8.464179283745553	8.467192408548527	8.42029122412451
ENSG00000182774	14.073402940952846	14.165065802778118	13.98342780412463	14.156580837597547	14.20075850385098	14.416156789940384
ENSG00000182782	7.740489971553599	7.714647529838474	7.771317452920433	7.856513530752809	7.716084018191458	7.840886556299234
ENSG00000182791	7.689658485864218	7.692757178740072	7.66500891589832	7.681683615436403	7.694069340684061	7.794627827692641
ENSG00000182795	8.3498575357954	8.368507002244485	8.42897044642	8.364430892639243	8.421665162681602	8.317381286715717
ENSG00000182796	8.752998033007184	8.781896433906379	8.9068327286149	8.819175950780481	8.781882731712358	8.715241706230424
ENSG00000182809	9.293849420218258	9.306580339137083	9.464845084953568	9.204149311971914	9.181902765668614	9.330306908380958
ENSG00000182810	9.627200350586842	9.562535536675556	9.616669318419559	9.683555078423113	9.68089617975203	9.743577784206876
ENSG00000182827	11.093143895650968	10.938949920932489	10.956797471709237	11.029795377058306	11.039935007166221	10.936685962717684
ENSG00000182831	11.607099103228524	11.51227260965583	11.485194414827438	11.390013217883505	11.378619861656576	11.445770491955187
ENSG00000182841	8.255554772359844	8.237378599468741	8.107845916292076	8.220755801859726	8.286195829411785	8.122117309534216
ENSG00000182853	7.62331040853586	7.668528700833278	7.66500891589832	7.681683615436403	7.642028373659227	7.567975685157366
ENSG00000182858	8.99170971378299	9.091160562788517	9.042897924496053	8.93186232857762	9.06443478499327	9.103900878610425
ENSG00000182870	7.716364477192836	7.6410106824543735	7.696219467801533	7.652410861343471	7.566343134089958	7.69771033964318
ENSG00000182871	8.293233845984911	8.466587053473557	8.374758673264397	8.29261713997364	8.273758158880263	8.329497110720943
ENSG00000182872	10.907245847388609	10.958112468719396	11.041383462043125	11.06400391940869	11.0461885632473	11.204632077511292
ENSG00000182873	7.762658627103971	7.565754819303787	7.46285034212918	7.617662930115644	7.755134804503491	7.69771033964318
ENSG00000182885	8.164842304175938	8.168878105864552	8.166396782724066	7.938092102499017	8.095869356999032	8.06255602117147
ENSG00000182899	13.04244251939426	13.110156042284943	13.08269582840209	13.110123345684224	13.195390223107532	13.380076078340574
ENSG00000182901	7.659322435914353	7.714647529838474	7.579630277513461	7.617662930115644	7.642028373659227	7.672961806742494
ENSG00000182902	8.40268729684135	8.416403053728377	8.360623822995437	8.502086169967791	8.416452261519494	8.603771528978758
ENSG00000182903	9.277383462122017	9.242854219926148	9.167763061470101	9.128041491006424	9.216203595404204	9.17562321602521
ENSG00000182912	7.659322435914353	7.608348432523825	7.627957085403028	7.681683615436403	7.642028373659227	7.759731396750817
ENSG00000182919	9.476130019395407	9.396407507330599	9.29816843551503	9.323713141205978	9.45481541855294	9.328034020071827
ENSG00000182923	9.362771104117048	9.429001854647527	9.526298040520619	9.547724950011842	9.458795517707028	9.307388177131308
ENSG00000182934	12.162107818972032	12.210905372700015	12.292551886491072	12.337092809847519	12.370175992806047	12.461537252413045
ENSG00000182944	12.400516603266354	12.474917906191685	12.453983085436258	12.553308915621505	12.622494351395645	12.719015562770476
ENSG00000182950	7.762658627103971	7.885711021820656	7.882539909973507	7.856513530752809	7.849014113148273	7.881969349765368
ENSG00000182952	10.421121650945432	10.461563688554088	10.443147893932371	10.59781030561822	10.578016856407471	10.61744188329017
ENSG00000182957	8.99170971378299	8.898027326521586	8.961719015559984	8.878794035568268	8.970059794529423	8.958160213277012
ENSG00000182963	9.775760108282295	9.716177958777934	9.641062464488185	9.681683973285637	9.718839299872705	9.582616517998314
ENSG00000182973	10.27590032292327	10.345831448801258	10.272304971657531	10.283011512565665	10.308704786712685	10.286693553401953
ENSG00000182979	11.154953301636578	11.262977871736418	11.133978183996765	11.132023657347053	11.182357384747599	11.273786186252883
ENSG00000182985	9.400866558613753	9.388125403847784	9.365344093372164	9.19592792773597	9.141460530773331	9.167864471661389
ENSG00000182986	9.408348957197523	9.297676544042796	9.35439715903141	9.470762498899042	9.309185293363173	9.298100381323236
ENSG00000182993	7.900831012940527	8.050055179719335	8.184783944934745	8.06819024330929	8.044472718015166	8.06255602117147
ENSG00000183010	11.371302526344648	11.388203972197342	11.471693146070043	11.355006051745585	11.401178190949862	11.478484308399864
ENSG00000183011	9.449931853147492	9.480241573082123	9.329409175759503	9.600583644210506	9.59799127388817	9.720318557752515
ENSG00000183020	10.344244204011762	10.35492829899002	10.473272536584469	10.417995082211046	10.440287418055602	10.597250828928564
