gene	SRR14872400	SRR14872399	SRR14872398	SRR14872397
AluYd2	7.084779691577318	6.94689241544532	7.046316072490354	7.04476754513851
AluYd3	6.811263492406528	7.142876997907405	6.811263492406528	6.811263492406528
AluYd3a1	7.419271146022869	7.333883249337048	7.399373454072562	7.395542883191582
AluYd8	7.197498895302704	7.003001253533608	7.046316072490354	7.001988007170271
AluYe2	7.004813249138361	6.811263492406528	7.003253759893752	7.080792999301126
AluYe5	7.338775442267343	7.298146793819525	7.334565066475662	7.257101723123058
AluYf1	6.948175115831196	6.94689241544532	6.947071161517852	7.080792999301126
AluYf2	6.948175115831196	6.94689241544532	6.947071161517852	6.811263492406528
AluYf5	7.116949929900398	7.046007156903485	7.279826645764635	7.112497569253946
AluYg6	7.004813249138361	7.003001253533608	6.947071161517852	7.001988007170271
AluYh9	7.242768334876369	7.193898824930481	7.217493604702289	7.14112963984417
AluYi6	7.048223927531615	6.94689241544532	7.003253759893752	7.080792999301126
AluYk13	7.404091712670087	7.1693164159071525	7.414435495896406	7.348005891572308
ERVL	7.1726876719386725	7.082222818422405	7.169786230125939	7.214828909964826
ERVL-B4	7.116949929900398	7.114094415796821	7.114492349831332	7.080792999301126
ERVL-E	6.811263492406528	6.94689241544532	6.947071161517852	6.811263492406528
FRAM	6.811263492406528	6.94689241544532	6.811263492406528	6.811263492406528
HARLEQUIN	8.476578365055783	8.619014829154528	8.389705707696013	8.528753048472812
HERV-Fc1	8.27307753943797	8.43039806495692	8.432334073671738	8.472452177114086
HERV-K14CI	7.242768334876369	7.383148582712935	7.383893086719528	7.364328377570023
HERV-K14I	7.565231665396515	7.558317152504974	7.279826645764635	7.453204048269526
HERV1_I	7.824366652522106	7.69726615564452	7.593815016929834	7.851279793468058
HERV1_LTRb	7.116949929900398	7.046007156903485	7.194400530829282	7.001988007170271
HERV17	8.211580150739257	8.333523571059667	8.080134507117485	8.103657905863091
HERV19I	7.419271146022869	7.398609361937925	7.414435495896406	7.505813714591668
HERV3	6.948175115831196	7.046007156903485	7.046316072490354	7.167431098707999
HERV35I	6.811263492406528	6.811263492406528	6.811263492406528	6.946175156305643
HERV4_I	7.502995435167103	7.558317152504974	7.351532263919032	7.453204048269526
HERV49I	6.948175115831196	6.811263492406528	7.003253759893752	7.04476754513851
HERV9	7.588618200399347	7.646849516294975	7.547376417138611	7.439314766259769
HERVE	6.811263492406528	6.811263492406528	6.811263492406528	6.946175156305643
HERVE_a	8.009216783462374	8.255012233565878	7.964679770922074	8.151999766801787
